tax_id	scientific_name	type	is_metagenome
1916000	Candidatus Micrarchaeota archaeon UBA615		0
1915592	Methanosarcina sp. UBA47		0
1916018	Candidatus Parvarchaeota archaeon UBA614		0
1915591	Methanosarcina sp. UBA43		0
1915873	Euryarchaeota archaeon UBA3		0
1915882	Euryarchaeota archaeon UBA4		0
1915738	Thermoplasmatales archaeon UBA572		0
1915736	Thermoplasmatales archaeon UBA570		0
1915737	Thermoplasmatales archaeon UBA571		0
1915741	Thermoplasmatales archaeon UBA577		0
1915739	Thermoplasmatales archaeon UBA574		0
1915742	Thermoplasmatales archaeon UBA578		0
1915743	Thermoplasmatales archaeon UBA579		0
1916002	Candidatus Micrarchaeota archaeon UBA95		0
1916003	Candidatus Micrarchaeota archaeon UBA96		0
1916004	Candidatus Micrarchaeota archaeon UBA97		0
1915945	Euryarchaeota archaeon UBA59		0
1915943	Euryarchaeota archaeon UBA58		0
164451	Vulcanisaeta distributa		0
1915912	Euryarchaeota archaeon UBA51		0
1915907	Euryarchaeota archaeon UBA50		0
1915916	Euryarchaeota archaeon UBA53		0
1915913	Euryarchaeota archaeon UBA52		0
1915690	Methanomicrobiaceae archaeon UBA206		0
1915920	Euryarchaeota archaeon UBA54		0
1915579	Methanosarcina sp. UBA338		0
1915701	Methanomassiliicoccales archaeon UBA280		0
1915964	Euryarchaeota archaeon UBA619		0
1915689	Methanomicrobiaceae archaeon UBA2		0
1915479	Methanobrevibacter sp. UBA325		0
1915614	Acidilobaceae archaeon UBA158		0
1915668	Methanomassiliicoccaceae archaeon UBA427		0
1915639	Methanomassiliicoccaceae archaeon UBA317		0
1915638	Methanomassiliicoccaceae archaeon UBA314		0
1915558	Methanosaeta sp. UBA332		0
1915495	Methanoculleus sp. UBA291		0
1915640	Methanomassiliicoccaceae archaeon UBA319		0
1915520	Methanolinea sp. UBA277		0
1915682	Methanosarcinaceae archaeon UBA470		0
1915476	Methanobrevibacter sp. UBA212		0
1915481	Methanobrevibacter sp. UBA352		0
1915809	Euryarchaeota archaeon UBA133		0
1915808	Euryarchaeota archaeon UBA132		0
1915807	Euryarchaeota archaeon UBA131		0
1915806	Euryarchaeota archaeon UBA130		0
1915811	Euryarchaeota archaeon UBA137		0
1915770	Euryarchaeota archaeon UBA136		0
1915431	Methanobacterium sp. UBA299		0
1915810	Euryarchaeota archaeon UBA134		0
1915692	Methanomicrobiaceae archaeon UBA436		0
1915772	Euryarchaeota archaeon UBA139		0
1915428	Methanobacterium sp. UBA294		0
1915427	Methanobacterium sp. UBA290		0
1915704	Candidatus Methanogasteraceae archaeon UBA261		0
1915969	Euryarchaeota archaeon UBA623		0
1915968	Euryarchaeota archaeon UBA622		0
1915967	Euryarchaeota archaeon UBA621		0
1915966	Euryarchaeota archaeon UBA620		0
1915761	Euryarchaeota archaeon UBA186		0
1915627	Methanococcaceae archaeon UBA115		0
1915871	Euryarchaeota archaeon UBA28		0
1915872	Euryarchaeota archaeon UBA29		0
1915765	Euryarchaeota archaeon UBA24		0
1915857	Euryarchaeota archaeon UBA25		0
1915868	Euryarchaeota archaeon UBA26		0
1915870	Euryarchaeota archaeon UBA27		0
1915838	Euryarchaeota archaeon UBA20		0
1915841	Euryarchaeota archaeon UBA21		0
1915844	Euryarchaeota archaeon UBA22		0
1915854	Euryarchaeota archaeon UBA23		0
1915937	Euryarchaeota archaeon UBA559		0
1915936	Euryarchaeota archaeon UBA558		0
1915933	Euryarchaeota archaeon UBA555		0
1915626	Methanocellaceae archaeon UBA148		0
1915935	Euryarchaeota archaeon UBA557		0
1915934	Euryarchaeota archaeon UBA556		0
1915929	Euryarchaeota archaeon UBA551		0
1915928	Euryarchaeota archaeon UBA550		0
1915931	Euryarchaeota archaeon UBA553		0
1915759	Thaumarchaeota archaeon UBA539		0
1915914	Euryarchaeota archaeon UBA528		0
1915706	Nitrosopumilales archaeon UBA219		0
1916016	Candidatus Parvarchaeota archaeon UBA573		0
1915899	Euryarchaeota archaeon UBA487		0
1915898	Euryarchaeota archaeon UBA486		0
1915897	Euryarchaeota archaeon UBA485		0
1915896	Euryarchaeota archaeon UBA484		0
1915775	Euryarchaeota archaeon UBA488		0
1916024	Candidatus Woesearchaeota archaeon UBA489		0
1915861	Euryarchaeota archaeon UBA252		0
1915862	Euryarchaeota archaeon UBA253		0
1915859	Euryarchaeota archaeon UBA250		0
1915860	Euryarchaeota archaeon UBA251		0
1915864	Euryarchaeota archaeon UBA256		0
1915865	Euryarchaeota archaeon UBA257		0
1915863	Candidatus Poseidonia alphae		0
1915866	Euryarchaeota archaeon UBA258		0
1915595	Methanosarcina sp. UBA7		0
1915593	Methanosarcina sp. UBA5		0
1915666	Methanomassiliicoccaceae archaeon UBA421		0
1915667	Methanomassiliicoccaceae archaeon UBA422		0
1915993	Candidatus Micrarchaeota archaeon UBA267		0
1915442	Methanobacterium sp. UBA339		0
1915513	Methanoculleus sp. UBA77		0
1915536	Methanomassiliicoccus sp. UBA364		0
1915535	Methanomassiliicoccus sp. UBA360		0
1915441	Methanobacterium sp. UBA336		0
1915932	Euryarchaeota archaeon UBA554		0
1915531	Methanomassiliicoccus sp. UBA315		0
1916028	Candidatus Woesearchaeota archaeon UBA94		0
1915498	Methanoculleus sp. UBA307		0
1915986	Euryarchaeota archaeon UBA99		0
1915497	Methanoculleus sp. UBA303		0
1915496	Methanoculleus sp. UBA300		0
1915464	Methanobacterium sp. UBA42		0
1915984	Euryarchaeota archaeon UBA91		0
1915983	Euryarchaeota archaeon UBA90		0
1915648	Methanomassiliicoccaceae archaeon UBA359		0
1915647	Methanomassiliicoccaceae archaeon UBA358		0
1915680	Methanosarcinaceae archaeon UBA151		0
1915646	Methanomassiliicoccaceae archaeon UBA354		0
1915502	Methanoculleus sp. UBA331		0
1915477	Methanobrevibacter sp. UBA313		0
1915478	Methanobrevibacter sp. UBA318		0
1915537	Methanomassiliicoccus sp. UBA382		0
1915607	Vulcanisaeta sp. UBA163		0
1915578	Methanosarcina sp. UBA323		0
1915569	Caldivirga sp. UBA161		0
1915615	Acidilobaceae archaeon UBA162		0
1915951	Euryarchaeota archaeon UBA60		0
1915965	Euryarchaeota archaeon UBA62		0
1915970	Euryarchaeota archaeon UBA63		0
1915971	Euryarchaeota archaeon UBA66		0
1915779	Euryarchaeota archaeon UBA67		0
1915972	Euryarchaeota archaeon UBA68		0
1915973	Euryarchaeota archaeon UBA69		0
1915511	Methanoculleus sp. UBA430		0
1915618	Ferroplasmaceae archaeon UBA567		0
1915822	Euryarchaeota archaeon UBA177		0
1915821	Euryarchaeota archaeon UBA175		0
1915820	Euryarchaeota archaeon UBA174		0
1915819	Euryarchaeota archaeon UBA173		0
1915818	Euryarchaeota archaeon UBA172		0
1915817	Euryarchaeota archaeon UBA171		0
1915816	Euryarchaeota archaeon UBA170		0
1915919	Euryarchaeota archaeon UBA538		0
1915824	Euryarchaeota archaeon UBA179		0
1915823	Euryarchaeota archaeon UBA178		0
1915587	Methanosarcina sp. UBA398		0
1915586	Methanosarcina sp. UBA392		0
1915985	Euryarchaeota archaeon UBA98		0
1916020	Candidatus Methanomethylicota archaeon UBA76		0
1915837	Euryarchaeota archaeon UBA199		0
1915762	Euryarchaeota archaeon UBA198		0
1915834	Euryarchaeota archaeon UBA195		0
1915833	Euryarchaeota archaeon UBA194		0
1915836	Euryarchaeota archaeon UBA197		0
1915835	Euryarchaeota archaeon UBA196		0
1915832	Euryarchaeota archaeon UBA193		0
1915831	Euryarchaeota archaeon UBA192		0
1915717	Thermoplasmatales archaeon UBA447		0
1915715	Thermoplasmatales archaeon UBA444		0
1915716	Thermoplasmatales archaeon UBA445		0
1915518	Methanolinea sp. UBA245		0
1915519	Methanolinea sp. UBA275		0
1915466	Methanobacterium sp. UBA428		0
1916010	Candidatus Parvarchaeota archaeon UBA446		0
1915522	Methanolinea sp. UBA437		0
1915465	Methanobacterium sp. UBA426		0
1915467	Methanobacterium sp. UBA44		0
1915451	Methanobacterium sp. UBA375		0
1915425	Methanobacterium sp. UBA279		0
1915450	Methanobacterium sp. UBA373		0
1915452	Methanobacterium sp. UBA379		0
1915853	Euryarchaeota archaeon UBA229		0
1915852	Euryarchaeota archaeon UBA228		0
1915693	Methanoregulaceae archaeon UBA288		0
1915846	Euryarchaeota archaeon UBA221		0
1915845	Euryarchaeota archaeon UBA220		0
1915515	Methanolinea sp. UBA144		0
1915516	Methanolinea sp. UBA145		0
1915849	Euryarchaeota archaeon UBA225		0
1915848	Euryarchaeota archaeon UBA224		0
1915664	Methanomassiliicoccaceae archaeon UBA414		0
1915665	Methanomassiliicoccaceae archaeon UBA415		0
1915674	Methanomassiliicoccaceae archaeon UBA483		0
1915673	Methanomassiliicoccaceae archaeon UBA482		0
1915672	Methanomassiliicoccaceae archaeon UBA481		0
1915671	Methanomassiliicoccaceae archaeon UBA480		0
1915512	Methanoculleus sp. UBA45		0
1915530	Methanomassiliicoccus sp. UBA292		0
1915952	Euryarchaeota archaeon UBA600		0
1915493	Methanocorpusculum sp. UBA592		0
1915506	Methanoculleus sp. UBA377		0
1915574	Methanosarcina sp. UBA289		0
1915505	Methanoculleus sp. UBA374		0
1915542	Methanoregula sp. UBA143		0
1916008	Candidatus Parvarchaeota archaeon UBA264		0
1916009	Candidatus Parvarchaeota archaeon UBA265		0
1915641	Methanomassiliicoccaceae archaeon UBA328		0
1915642	Methanomassiliicoccaceae archaeon UBA329		0
1915622	Methanobacteriaceae archaeon UBA349		0
1915490	Methanobrevibacter sp. UBA594		0
1915606	Thermoproteus sp. UBA157		0
1915426	Methanobacterium sp. UBA283		0
1915707	Nitrosopumilales archaeon UBA459		0
1915559	Methanosaeta sp. UBA356		0
1915881	Euryarchaeota archaeon UBA39		0
1915880	Euryarchaeota archaeon UBA38		0
1915879	Euryarchaeota archaeon UBA37		0
1915878	Euryarchaeota archaeon UBA36		0
1915877	Euryarchaeota archaeon UBA35		0
1915767	Euryarchaeota archaeon UBA33		0
1915875	Euryarchaeota archaeon UBA31		0
1915874	Euryarchaeota archaeon UBA30		0
1915545	Methanoregula sp. UBA247		0
1915544	Methanoregula sp. UBA244		0
1915695	Methanotrichaceae archaeon UBA116		0
1915508	Methanoculleus sp. UBA406		0
1915926	Euryarchaeota archaeon UBA548		0
1915927	Euryarchaeota archaeon UBA549		0
1915924	Euryarchaeota archaeon UBA546		0
1915925	Euryarchaeota archaeon UBA547		0
1915923	Euryarchaeota archaeon UBA545		0
1915922	Euryarchaeota archaeon UBA542		0
1915921	Euryarchaeota archaeon UBA540		0
1915757	Thaumarchaeota archaeon UBA201		0
1915526	Methanolobus sp. UBA118		0
1915803	Euryarchaeota archaeon UBA128		0
1915804	Euryarchaeota archaeon UBA129		0
1915799	Euryarchaeota archaeon UBA124		0
1915800	Euryarchaeota archaeon UBA125		0
1915801	Euryarchaeota archaeon UBA126		0
1915802	Euryarchaeota archaeon UBA127		0
1915795	Euryarchaeota archaeon UBA120		0
1915796	Euryarchaeota archaeon UBA121		0
1915797	Euryarchaeota archaeon UBA122		0
1915798	Euryarchaeota archaeon UBA123		0
1915905	Euryarchaeota archaeon UBA498		0
1915906	Euryarchaeota archaeon UBA499		0
1915901	Euryarchaeota archaeon UBA494		0
1915902	Euryarchaeota archaeon UBA495		0
1915903	Euryarchaeota archaeon UBA496		0
1915904	Euryarchaeota archaeon UBA497		0
1915776	Euryarchaeota archaeon UBA491		0
1915997	Candidatus Micrarchaeota archaeon UBA523		0
1915998	Candidatus Micrarchaeota archaeon UBA524		0
1915619	Methanobacteriaceae archaeon UBA117		0
1915492	Methanocorpusculum sp. UBA424		0
1915538	Methanomassiliicoccus sp. UBA386		0
1916001	Candidatus Micrarchaeota archaeon UBA93		0
1915720	Thermoplasmatales archaeon UBA507		0
1915718	Thermoplasmatales archaeon UBA504		0
1915722	Thermoplasmatales archaeon UBA509		0
1915721	Thermoplasmatales archaeon UBA508		0
1915994	Candidatus Micrarchaeota archaeon UBA448		0
1915433	Methanobacterium sp. UBA305		0
1915432	Methanobacterium sp. UBA302		0
1915581	Methanosarcina sp. UBA361		0
1915582	Methanosarcina sp. UBA363		0
1915470	Methanobacterium sp. UBA74		0
1915583	Methanosarcina sp. UBA369		0
1915588	Methanosarcina sp. UBA402		0
1915750	Thermoplasmatales archaeon UBA617		0
1915760	Thaumarchaeota archaeon UBA57		0
1915748	Thermoplasmatales archaeon UBA613		0
1915747	Thermoplasmatales archaeon UBA612		0
1915746	Thermoplasmatales archaeon UBA611		0
1915507	Methanoculleus sp. UBA389		0
1915566	Archaeoglobus sp. UBA231		0
1915565	Archaeoglobus sp. UBA230		0
1915568	Archaeoglobus sp. UBA236		0
1915567	Archaeoglobus sp. UBA234		0
1915563	Methanosaeta sp. UBA70		0
1915608	Candidatus Methanomethylophilus sp. UBA78		0
1915727	Thermoplasmatales archaeon UBA517		0
1915529	Methanomassiliicoccus sp. UBA238		0
1915938	Euryarchaeota archaeon UBA56		0
1915876	Euryarchaeota archaeon UBA34		0
1915439	Methanobacterium sp. UBA327		0
1915483	Methanobrevibacter sp. UBA395		0
1915503	Methanoculleus sp. UBA334		0
1915438	Methanobacterium sp. UBA324		0
1915473	Methanobrevibacter sp. UBA188		0
1915886	Euryarchaeota archaeon UBA438		0
1915474	Methanobrevibacter sp. UBA189		0
1915654	Methanomassiliicoccaceae archaeon UBA381		0
1915691	Methanomicrobiaceae archaeon UBA207		0
1915910	Euryarchaeota archaeon UBA502		0
1915911	Euryarchaeota archaeon UBA503		0
1915908	Euryarchaeota archaeon UBA500		0
1915909	Euryarchaeota archaeon UBA501		0
1915792	Euryarchaeota archaeon UBA111		0
1915791	Euryarchaeota archaeon UBA110		0
1915562	Methanosaeta sp. UBA533		0
1915504	Methanoculleus sp. UBA340		0
1915961	Euryarchaeota archaeon UBA609		0
1915960	Euryarchaeota archaeon UBA608		0
1915953	Euryarchaeota archaeon UBA601		0
1915773	Euryarchaeota archaeon UBA169		0
1915955	Euryarchaeota archaeon UBA603		0
1915954	Euryarchaeota archaeon UBA602		0
1915957	Euryarchaeota archaeon UBA605		0
1915956	Euryarchaeota archaeon UBA604		0
1915959	Euryarchaeota archaeon UBA607		0
1915958	Euryarchaeota archaeon UBA606		0
1915950	Euryarchaeota archaeon UBA599		0
1915949	Euryarchaeota archaeon UBA598		0
1915435	Methanobacterium sp. UBA311		0
1915524	Methanolinea sp. UBA473		0
1915585	Methanosarcina sp. UBA383		0
1915946	Euryarchaeota archaeon UBA595		0
1915948	Euryarchaeota archaeon UBA597		0
1915947	Euryarchaeota archaeon UBA596		0
1915443	Methanobacterium sp. UBA341		0
1915828	Euryarchaeota archaeon UBA182		0
1915826	Euryarchaeota archaeon UBA180		0
1915827	Euryarchaeota archaeon UBA181		0
1915753	Thaumarchaeota archaeon UBA141		0
1915887	Euryarchaeota archaeon UBA439		0
1915463	Methanobacterium sp. UBA419		0
1915462	Methanobacterium sp. UBA418		0
1915714	Thermoplasmatales archaeon UBA270		0
1915461	Methanobacterium sp. UBA410		0
1915573	Methanosarcina sp. UBA135		0
1915702	Methanomicrobiales archaeon UBA81		0
1916007	Candidatus Pacearchaeota archaeon UBA92		0
1915663	Methanomassiliicoccaceae archaeon UBA409		0
1915662	Methanomassiliicoccaceae archaeon UBA408		0
1915661	Methanomassiliicoccaceae archaeon UBA407		0
1915660	Methanomassiliicoccaceae archaeon UBA404		0
1915534	Methanomassiliicoccus sp. UBA345		0
1915594	Methanosarcina sp. UBA591		0
1915424	Methanobacterium sp. UBA176		0
1915475	Methanobrevibacter sp. UBA190		0
1915575	Methanosarcina sp. UBA293		0
1915643	Methanomassiliicoccaceae archaeon UBA333		0
1915604	Sulfolobus sp. UBA167		0
1915700	Methanomassiliicoccales archaeon UBA149		0
1915699	Methanomassiliicoccales archaeon UBA147		0
1915471	Methanobacterium sp. UBA8		0
1915584	Methanosarcina sp. UBA376		0
1915597	Nitrosopumilus sp. UBA526		0
1915598	Nitrosopumilus sp. UBA527		0
1915455	Methanobacterium sp. UBA385		0
1915454	Methanobacterium sp. UBA384		0
1915547	Methanoregula sp. UBA276		0
1915453	Methanobacterium sp. UBA380		0
1915546	Methanoregula sp. UBA274		0
1915509	Methanoculleus sp. UBA413		0
1915548	Methanoregula sp. UBA278		0
1915510	Methanoculleus sp. UBA416		0
1915456	Methanobacterium sp. UBA388		0
1915553	Methanoregula sp. UBA471		0
1915996	Candidatus Micrarchaeota archaeon UBA514		0
1915995	Candidatus Micrarchaeota archaeon UBA510		0
1915482	Methanobrevibacter sp. UBA365		0
1915527	Methanolobus sp. UBA32		0
1915653	Methanomassiliicoccaceae archaeon UBA378		0
1915744	Thermoplasmatales archaeon UBA580		0
1915429	Methanobacterium sp. UBA295		0
1915726	Thermoplasmatales archaeon UBA516		0
1915771	Euryarchaeota archaeon UBA138		0
1915669	Methanomassiliicoccaceae archaeon UBA472		0
1915723	Thermoplasmatales archaeon UBA511		0
1915724	Thermoplasmatales archaeon UBA512		0
1915725	Thermoplasmatales archaeon UBA513		0
1915728	Thermoplasmatales archaeon UBA518		0
1915434	Methanobacterium sp. UBA310		0
1915540	Methanomassiliicoccus sp. UBA429		0
1915436	Methanobacterium sp. UBA316		0
1915694	Methanoregulaceae archaeon UBA467		0
1915484	Methanobrevibacter sp. UBA401		0
1915485	Methanobrevibacter sp. UBA403		0
1915533	Methanomassiliicoccus sp. UBA335		0
1915839	Euryarchaeota archaeon UBA200		0
1915763	Euryarchaeota archaeon UBA202		0
1915999	Candidatus Micrarchaeota archaeon UBA581		0
1915589	Methanosarcina sp. UBA411		0
1915652	Methanomassiliicoccaceae archaeon UBA371		0
1915651	Methanomassiliicoccaceae archaeon UBA370		0
1915564	Methanosaeta sp. UBA80		0
1915539	Methanomassiliicoccus sp. UBA393		0
1915733	Thermoplasmatales archaeon UBA565		0
1915732	Thermoplasmatales archaeon UBA564		0
1915734	Thermoplasmatales archaeon UBA566		0
1916006	Candidatus Pacearchaeota archaeon UBA73		0
64320	Zika virus		0
1194489	Microcystis aeruginosa LE3		0
1892905	Microcystis wesenbergii LE013-01		0
1895004	Microcystis sp. LSC13-02		0
1628154	pollen metagenome	organismal metagenomes	1
1318617	Candidatus Malacoplasma girerdii		0
1518171	root associated fungus metagenome	ecological metagenomes	1
1952932	Verrucomicrobia subdivision 3 bacterium UBA693		0
1947373	Ralstonia sp. UBA689		0
1951244	Bryobacterales bacterium UBA690		0
1953067	Rhodanobacteraceae bacterium UBA691		0
1951930	Holophagaceae bacterium UBA692		0
244366	Klebsiella variicola		0
1946374	Clostridium sp. UBA699		0
1951444	Anaerolineaceae bacterium UBA700		0
1946375	Clostridium sp. UBA701		0
1961527	Desulfarculales bacterium UBA702		0
1953068	Rhodanobacteraceae bacterium UBA703		0
1946150	Candidatus Accumulibacter sp. UBA704		0
1951931	Holophagaceae bacterium UBA706		0
1948752	Spartobacteria bacterium UBA695		0
1952933	Verrucomicrobia subdivision 3 bacterium UBA707		0
1961526	Desulfarculales bacterium UBA696		0
1951228	Rhizobiales bacterium UBA697		0
1961402	Geobacter sp. UBA698		0
1961403	Geobacter sp. UBA7696		0
1953031	Sporomusaceae bacterium UBA7701		0
1952725	Peptococcaceae bacterium UBA7702		0
1946300	Christensenella sp. UBA7703		0
1952965	Propionibacteriaceae bacterium UBA7704		0
1950750	Bacteroidales bacterium UBA7705		0
1946301	Christensenella sp. UBA7707		0
1951205	Phycisphaerales bacterium UBA7708		0
1948107	Firmicutes bacterium UBA7709		0
1951942	Hyphomicrobiaceae bacterium UBA7697		0
1946427	Dysgonomonas sp. UBA7698		0
1947694	Thiomonas sp. UBA7699		0
1946428	Dysgonomonas sp. UBA7710		0
1946655	Kandleria sp. UBA2835		0
1951335	Acidaminococcaceae bacterium UBA2812		0
1947877	Cyanobacteria bacterium UBA2813		0
1947459	Solobacterium sp. UBA2814		0
1951993	Lachnospiraceae bacterium UBA2815		0
1951994	Lachnospiraceae bacterium UBA2816		0
1950460	Bacteroidales bacterium UBA2817		0
1947116	Prevotella sp. UBA2809		0
1951995	Lachnospiraceae bacterium UBA2818		0
1947878	Cyanobacteria bacterium UBA2819		0
1950843	Clostridiales bacterium UBA2820		0
1946712	Lachnospira sp. UBA2821		0
1947118	Prevotella sp. UBA2822		0
1948599	Gammaproteobacteria bacterium UBA2810		0
1947460	Solobacterium sp. UBA2823		0
1951996	Lachnospiraceae bacterium UBA2824		0
1951997	Lachnospiraceae bacterium UBA2825		0
1951998	Lachnospiraceae bacterium UBA2826		0
1950461	Bacteroidales bacterium UBA2827		0
1947119	Prevotella sp. UBA2828		0
1953021	Selenomonadaceae bacterium UBA2829		0
1951999	Lachnospiraceae bacterium UBA2830		0
1947117	Prevotella sp. UBA2811		0
1950462	Bacteroidales bacterium UBA2832		0
1946654	Kandleria sp. UBA2833		0
1947120	Prevotella sp. UBA2838		0
1947707	Treponema sp. UBA2845		0
1947461	Solobacterium sp. UBA2870		0
1947121	Prevotella sp. UBA2846		0
1950844	Clostridiales bacterium UBA2847		0
1950845	Clostridiales bacterium UBA2848		0
1947569	Succinatimonas sp. UBA2849		0
1947122	Prevotella sp. UBA2850		0
1952304	Ruminococcaceae bacterium UBA2851		0
1952477	Prevotellaceae bacterium UBA2852		0
1952476	Prevotellaceae bacterium UBA2839		0
1946251	Christensenella sp. UBA2853		0
1952305	Ruminococcaceae bacterium UBA2854		0
1947879	Cyanobacteria bacterium UBA2855		0
1950463	Bacteroidales bacterium UBA2840		0
1952000	Lachnospiraceae bacterium UBA2856		0
1952306	Ruminococcaceae bacterium UBA2857		0
1952307	Ruminococcaceae bacterium UBA2858		0
1947123	Prevotella sp. UBA2859		0
1952545	Porphyromonadaceae bacterium UBA2841		0
1952001	Lachnospiraceae bacterium UBA2860		0
1950464	Bacteroidales bacterium UBA2861		0
1946252	Christensenella sp. UBA2862		0
1950465	Bacteroidales bacterium UBA2863		0
1952002	Lachnospiraceae bacterium UBA2864		0
1951336	Acidaminococcaceae bacterium UBA2842		0
1948248	Verrucomicrobia bacterium UBA2865		0
1946250	Christensenella sp. UBA2843		0
1951594	Clostridiales bacterium UBA2867		0
1952546	Porphyromonadaceae bacterium UBA2844		0
1952003	Lachnospiraceae bacterium UBA2868		0
1947708	Treponema sp. UBA2869		0
1947880	Cyanobacteria bacterium UBA2877		0
1952014	Lachnospiraceae bacterium UBA2911		0
1952015	Lachnospiraceae bacterium UBA2912		0
1947125	Prevotella sp. UBA2878		0
1953023	Selenomonadaceae bacterium UBA2913		0
1947709	Treponema sp. UBA2879		0
1947015	Oribacterium sp. UBA2880		0
1947462	Solobacterium sp. UBA2881		0
1952004	Lachnospiraceae bacterium UBA2882		0
1947881	Cyanobacteria bacterium UBA2883		0
1950466	Bacteroidales bacterium UBA2884		0
1952005	Lachnospiraceae bacterium UBA2885		0
1952006	Lachnospiraceae bacterium UBA2886		0
1952007	Lachnospiraceae bacterium UBA2887		0
1952008	Lachnospiraceae bacterium UBA2888		0
1951337	Acidaminococcaceae bacterium UBA2873		0
1950848	Clostridiales bacterium UBA2889		0
1951453	Atopobiaceae bacterium UBA2890		0
1952009	Lachnospiraceae bacterium UBA2891		0
1947124	Prevotella sp. UBA2874		0
1947882	Cyanobacteria bacterium UBA2892		0
1952308	Ruminococcaceae bacterium UBA2893		0
1952547	Porphyromonadaceae bacterium UBA2894		0
1947409	Ruminococcus sp. UBA2895		0
1952010	Lachnospiraceae bacterium UBA2896		0
1953022	Selenomonadaceae bacterium UBA2897		0
1947014	Olsenella sp. UBA2898		0
1952479	Prevotellaceae bacterium UBA2899		0
1265	Ruminococcus flavefaciens		0
1952011	Lachnospiraceae bacterium UBA2901		0
1951454	Atopobiaceae bacterium UBA2902		0
1948372	Alphaproteobacteria bacterium UBA2903		0
1952012	Lachnospiraceae bacterium UBA2904		0
1950847	Clostridiales bacterium UBA2875		0
1946687	Lachnoclostridium sp. UBA2905		0
1952478	Prevotellaceae bacterium UBA2876		0
1952013	Lachnospiraceae bacterium UBA2906		0
1950849	Clostridiales bacterium UBA2907		0
1945916	Acidaminococcus sp. UBA2908		0
1946416	Dialister sp. UBA2909		0
1950467	Bacteroidales bacterium UBA2910		0
1948600	Gammaproteobacteria bacterium UBA2917		0
1951480	Bacteroidaceae bacterium UBA2918		0
1950255			0
1952548	Porphyromonadaceae bacterium UBA2920		0
1952309	Ruminococcaceae bacterium UBA2921		0
1950850	Clostridiales bacterium UBA2922		0
1947912			0
1948601	Gammaproteobacteria bacterium UBA2924		0
1947126	Prevotella sp. UBA2925		0
1947127	Prevotella sp. UBA2926		0
1947570	Succinatimonas sp. UBA2928		0
1947463	Solobacterium sp. UBA2929		0
1950469	Bacteroidales bacterium UBA2930		0
1948373	Alphaproteobacteria bacterium UBA2931		0
1952016	Lachnospiraceae bacterium UBA2932		0
1950470	Bacteroidales bacterium UBA2933		0
1946656	Kandleria sp. UBA2934		0
1952017	Lachnospiraceae bacterium UBA2935		0
1952018	Lachnospiraceae bacterium UBA2936		0
1947128	Prevotella sp. UBA2937		0
1947129	Prevotella sp. UBA2941		0
1952019	Lachnospiraceae bacterium UBA2942		0
1946254	Christensenella sp. UBA2943		0
1952310	Ruminococcaceae bacterium UBA2944		0
1946118	Blautia sp. UBA2945		0
1947571	Succinatimonas sp. UBA2938		0
1950471	Bacteroidales bacterium UBA2939		0
1952020	Lachnospiraceae bacterium UBA2948		0
1946511	Faecalitalea sp. UBA2940		0
1950457	Bacteroidales bacterium UBA2781		0
1950458	Bacteroidales bacterium UBA2800		0
1952301	Ruminococcaceae bacterium UBA2801		0
1947568	Succinatimonas sp. UBA2802		0
1946711	Lachnospira sp. UBA2803		0
1948598	Gammaproteobacteria bacterium UBA2804		0
1950459	Bacteroidales bacterium UBA2805		0
1952302	Ruminococcaceae bacterium UBA2806		0
1952544	Porphyromonadaceae bacterium UBA2807		0
1948247	Verrucomicrobia bacterium UBA2808		0
1952317	Ruminococcaceae bacterium UBA3334		0
1950857	Clostridiales bacterium UBA3333		0
329	Ralstonia pickettii		0
1947981	Firmicutes bacterium UBA3914		0
1947983	Firmicutes bacterium UBA3918		0
1947984	Firmicutes bacterium UBA3919		0
1947985	Firmicutes bacterium UBA3920		0
1947649	Tepidanaerobacter sp. UBA3921		0
1947401	Hungateiclostridiaceae bacterium UBA3922		0
1947986	Firmicutes bacterium UBA3923		0
1947982	Firmicutes bacterium UBA3915		0
1951408	Anaerolineaceae bacterium UBA3924		0
1947987	Candidatus Fermentithermobacillaceae bacterium UBA3925		0
1947988	Firmicutes bacterium UBA3926		0
1947646	Syntrophothermus sp. UBA3927		0
1947989	Firmicutes bacterium UBA3928		0
1946263	Christensenella sp. UBA3929		0
1950535	Bacteroidales bacterium UBA3916		0
1947990	Firmicutes bacterium UBA3930		0
1947991	Firmicutes bacterium UBA3931		0
1947992	Firmicutes bacterium UBA3932		0
1952706	Peptococcaceae bacterium UBA3933		0
1947402	Hungateiclostridiaceae bacterium UBA3934		0
1950271			0
1947993	Firmicutes bacterium UBA3936		0
1952707	Peptococcaceae bacterium UBA3937		0
1952327	Ruminococcaceae bacterium UBA3938		0
1952930	Verrucomicrobia subdivision 3 bacterium UBA3939		0
1950207	Anaerolineales bacterium UBA3940		0
1947994	Firmicutes bacterium UBA3941		0
1947995	Firmicutes bacterium UBA3942		0
1947996	Firmicutes bacterium UBA3943		0
1947071	Petrotoga sp. UBA3917		0
1946264	Christensenella sp. UBA3944		0
1950272			0
1950273			0
1946357	Clostridium sp. UBA3947		0
1950871	Clostridiales bacterium UBA3948		0
1946038	Acetomicrobium sp. UBA3949		0
1953203	Candidatus Sordicultor fermentans		0
1947997	Candidatus Fermentithermobacillaceae bacterium UBA3951		0
1946587	Halothermothrix sp. UBA3952		0
1950872	Clostridiales bacterium UBA3953		0
